ID;SHA1;MD5;Ransomware;Ransomware_Family
11026;238fbb55afbc4e10d5e3f79345c6b9412c2d5889;9aceb7af86c28f4ff8625e7accf79ae0;1;5
11028;5e4f5ccde85dd6adc9c63bb1d230fd2bc7529ebf;57e1fc1b99b335630574616271e911cc;1;5
11029;adaeb2dca946ab3b0a6b301bc3db4cb85636a04e;4c3f806462c98d9b92cf58f7f81ae97e;1;7
11030;a0e0f9d16dd130d6c866b6866d6a6a909dea1a65;8dfc85c4c9734efb900568107893cad3;1;5
11031;7bd1b593d1cb8fca7e0e1f393c6cb93c45f6498f;aba1a04847ebb0a329971557f0965c82;1;3
11032;e62c006e82c39e9fbc513c4c7b6bece4afa1d213;eb8dc28e206d59f3ac94a4783903c160;1;1
11034;02c90bb6064946e4ad7b9460b82663e71dfa7b10;f65c3be6dff7d9cdf5152e7b65902d16;1;9
11036;1db9fd808527be31252b9c4c64e2b44b3753fe77;db70635e8bc2b2b8d71b1eac71ce2477;1;2
11037;9379191dc9facb2e98ca4f31331d496f6f41325d;5268f9a9785a2a63b38b1cf1b974fad0;1;6
11038;4b82cff159e35c1d5d71988a8b0403bcd0c1f7b2;fcf573aabcadf2ab280fbc44635efe11;1;2
11042;fe94a96af0d7662ce762518e38d3ce1e650a352f;f602e3cf28e1baa15d9d724ca1532330;1;9
11044;f98a711480d60ffbf9dd020503f54951ab8439fa;3d5f04d8d380b84b4d74f35cd9bc2b59;1;2
11054;fe994c3b839716d3ff6e0e74107d1685e8d86184;fb00cff583a8f9fe946c348883028a50;1;9
11055;5600a0270d3c8d5ec752b461baaa86a11923a4a9;ea34c557482947fd09af9a55de76c585;1;4
11059;13d10c3fe8391a560b9fae53725b3b61253a683a;95416ab3687c19d9041193fcc1deaf4e;1;1
11061;a72f519052d0c0f73b50043c62bec06e1651913d;08c1ca2bffcdedb551d6ef4216b07911;1;6
11065;0316814c60979e1987bba237e18c2b55f22cde51;f940fe280a96c3e3e689b751ae8116c0;1;7
11068;548ff939ae6b451427e9ba9c3d474d7abc654aec;f267f725d69921556f969b3f9425dbb4;1;2
11069;d5f670f38c17de98064af3e9dd6ebfc29ee5993d;47abc33a83064ee2805ba5f76db47fa6;1;5
11070;1b707a54731bc20bf4878bb8b6d037f016ceefa9;b4328ff7a37e6b189fbd31485ca49f94;1;5
11071;3c9a82a3e2803f448b6c3ef5aff010b7a7159538;c6183fce30540a3ba5af503283f9032e;1;2
11072;aac1555af284530a0072a0a4caa8e55231f35427;48fc525c80aea2a073b4e16f4a98646b;1;11
11076;9eea4782f2e63a81a19028020625b812ed7786c1;d547891d8cf5d85ef85318a5ef6ad2b3;1;9
11077;959663729d1642df2c7da34da913d6be19307f48;9df04a7f72cd76133b313f5aeec0e6f3;1;4
11078;f8b1ab9ae1d1b68a7c5ec5e548cf655b8e38c5a4;fc7b57b869b25078ef570f8677764e8e;1;6
11079;f2eaea48cc013f25a23a7d28ca8e67ae6b67a7eb;76c8e63537b48a723d48f29b8e794260;1;1
11081;f0c895ee3a5b86623aea5800e35e0bd402f43883;57145dbb3d0a9832353a5c085a38b324;1;7
11082;7f52f0d11fb48e7452a8cdbe1c3f8eb83cf2a7b9;d48d29d136903ac3262a0c6784eaa105;1;11
11083;7e58229ca402a4f3c23af56ecbc0bb1e9694b25b;ff1217bbc0633c909546dbc39d2ee6bb;1;6
11085;43594a0604c4266b4e195aa39dadfd80061cefa7;7ac7fcdde03654ff5f6c91347f2426ee;1;9
11087;d364682050a1635182dc5abdfb1cc4174b8e333f;fb30134f51e0558818038737ede9a1b0;1;11
11088;6342a0fe3f3d093e08e6ed80ee7f391febd237da;7b5586e5591ae72d3a68be7378fdc79a;1;7
11090;e39f9ab63e83cb59cadc59fa9609ae40b2033b23;fa1f1b570820b3885d3793aab8ac37e9;1;5
11091;4b9959bde76f3fc0b117c79d940a43932c4e25a6;f807f97b9ce4ab08d049663d8a4061b0;1;9
11094;9525bb0cc7461b2f5bf53e7e523ddd8319a6af98;136830e14b1e1f7b5fd31856fd66c5a4;1;6
11096;f656af59bb01458250ff5720a17cdbc703c6510e;ef0d5030b2788d6c226839b18c7852c0;1;4
11098;4ab5e2b7d871eebe8c436a0455788a35a351c308;c79e48364aabba71879d282d6d2c7665;1;2
11100;b2829a500de62c6af3c873bf80a81f8706fb3a96;7bcc8cf9cd2e4ad697e99f25730038da;1;3
11101;a1b48c5b04f591170ed98f71c8d4c1162f0b87c6;975aa9b817ac75de91e73c08b795af0c;1;6
11103;0bde9ed558727a5451a1aea309fcff30051d367a;c3a5d230b989607084be229a83371a41;1;5
11105;e6440ce92a76e33d749922192de6525bbac8e018;a8ccf698c971f27f4db20c34648dbf50;1;11
11108;4149389160d052221ee784b06a352574fa228ad0;8425b3882c6d776b23e7ae4bbd197649;1;1
11110;0bd8097c2ab49dc5101890bbd27ee9ac36284723;7f232afc54723400f00144eb0eab2b74;1;5
11111;65fc6e49f42472772aed9250d52c5dcec63e7639;505537f25db82239fcfc288c1c7875af;1;9
11112;2c736ddc4159ef0671508cb54d20068e4581ce56;4c1626ea1439d9ad45d3efa5de84edb9;1;10
11116;b6ba2905e2f8eb4e583e6317373589ff7e642bc6;bd632157084559e47232e1b5eac36eb0;1;2
11117;0f6036ce3dbf1db38ffd6e14c03bb2fcb2d04d71;fe458cc3011da891b580e0fd14471fd5;1;6
11121;bdba217e4fffaca4d67bfdf1dc1e51dc8645d737;fd53ca2dca3180a488112cc4ae4cb8f0;1;3
11124;af48c09f2ee3d06c9f8f6cee251b72535afca87a;f1189b54a0254636da722b79a6512b90;1;9
11127;eb1eff2cbb108fd3553c5059cf49c2f2ece7c21d;f4286e3e334f973e6bb3d64454273cc0;1;6
11128;2f3e09aed7f986a225318d6fbada890359e9d230;eb876a73890f22a4900c9e6e3d9473a9;1;2
11134;80bc566124a9ae68a414a666c33eb6edb6628d15;f30ae7588cef27e8e9078c1588d48e00;1;7
11138;a71ea261634d8fa8546c41b0fdc58a8380f42a75;ca3ef0d5af03d9d1bc185e30ac4edb13;1;5
11139;580f8de29c5a78a46dd75ff964e27601edaa7a18;44a014e119af8d2bc283d84b37117c13;1;5
11140;f6ae28e95d9c4bb431903081df3b7e30d5fe590c;e75f9ddbc5b97b5144b05e93791470d5;1;6
11143;789686707aa80a40d1bdfb612f0e0320d4620b6f;6f8d792f938f79a1a20c8d1467179cc6;1;5
11144;fd0d40bdc22e548ad36cfb09e1edb2cf37208878;ee351b2cc030407176271a335bc154a2;1;4
11150;1867a5a630388128956f5488d15a52769f2a80d3;89ffe5ee83d897fe6b6a9a3e21556ed0;1;1
11151;246e2d4e03c3849fb8f099fc190d033c6420c156;628ed69722158d3ccbe4d8a62078ab51;1;6
11155;6d5c62c0dfebcba92ab2858fef346f7c94f3e8c4;13ceae09e2cc6f7d6aeb8fdfaab9012c;1;5
11156;b6d1ee5eaf88537ea50c27190a82693221b5c0eb;f8a62933659e283fb8815c85d895c950;1;6
11157;9e7034ed5d2a3979f40a0b4aa17efe0035be6206;94eec98b609c42ed2331d172fd288770;1;1
11160;05824fe4a857152073022f5bac3d520bb125b279;c6034ea08499d443aaf29588ee6fa9df;1;9
11161;e0b86c0b22560f887dd345477addd3ac1cb2ab4d;69b1624dad1004e294c16f0909af8f50;1;6
11162;5a9f78f075a3a5f6442d2b956e499330502eb641;523ec0348d94af33b57b8527bb006b03;1;1
11163;d08c1de5aaf46a96a49c7445eb4a06e895e2086c;5e46e23fd2c54338b6a1983e18ab0fa5;1;5
11166;741a668f93266819a91a8876c74126e97f3ed1cd;d23c1057bfe4f1aaaf5a5a5bc37bd061;1;1
11168;8e6ff691c2d33566e2c03257f0e9838744535960;4cbc3583b75b33a98137541b3d1e4fd3;1;9
11169;b7350eb8b8341adcd8204d9df7d6cb108b028b3f;fce60197a802fa0e0c0f9d68359e82db;1;5
11173;3952e0170fd0e0b34fd2cab7ed6b009b5406ca68;e7d071e002eb7b60dfcff4d9a5929dbe;1;4
11175;2058e97b080ad41babf4449795eaa02551aec60b;00476ad143395020b403933028715e9a;1;6
11180;107a51bc29f6ee1ca4b37fbc814065e0924f7cf6;91ca727bb30d9d74e6519b9093510d7e;1;7
11181;4aa806251bd95130e28dc1346162c151ec152d99;45bc714953a3fd5df199d8bc8af6a1d0;1;3
11182;64041ab844a25926b4bea4965b46eb97da8af3cf;063a532bb36970c1a3db613aa8f4c05e;1;6
11183;682bbdce9f1609e1f43be160f58502fa99538bb5;ec1455ef59ea402505aefa47985f2bd0;1;4
11184;3d4855b0e3095dbfea5c2ae6ff1e0dcd8e23e0c4;f8683ea9326fcb03485622a8eece53f1;1;2
11185;0560abe3c6ce071c7d545035a117b1d8c1eab2d1;3d6064113bd4fe6b1c3d1214db4199e5;1;9
11186;61c5142d9b39f69354a0e4be2d19684988d3987b;df809cafb2bb0adbb616635e3b16ab8a;1;2
11187;a94fab587cb4c8a4217c6d2ed378d1550583e388;b9a15222db77fe79a81feed3fced9c39;1;2
11190;24c8fa926c23b59342f6df316c2b7c0ec03b0277;157fc8c3997984ef720a3751392fddfe;1;1
11196;c40601f008467f981537b0ec83b7ffa0f53931db;8b56627b80838bc2a3b97ccb0660b467;1;9
11197;08afb20b09ebbeb30939389edc7e53b6f4c1fc57;8002e12ee374b2cb136757a46116244b;1;1
11198;d4b7afb758a73a52381cba4806593e9a94373c79;03b51198aace5049b028dc6da133c815;1;5
11201;beb33a22b66cc2af51b26da9c46ac5c2b03f437c;fae832909f55e6c0135e29df44ca4bbd;1;5
11204;3cfee8696755f10c76664be98ebaa22920a1c08e;db77db775e38070fe085faab5e05d765;1;4
11211;63d96edb0a841609cf9141ea615e2cebb50b0e9f;89f27fdcddd70effce7c3855ab552152;1;9
11212;ab845fde300b5e930d082722b7cd952537ef23be;baf1b78f5f42ff3142ca05c0c436bdc0;1;1
11219;be952dece18eb7f8b3d58e79467f622d026e83b4;0fb4fa4ac415b16ae4cd0b14f2dd7b32;1;6
11220;5606d42a919ac2ab86a42bc0288d5fb3567aa294;65efc0bd76e37ae96350225c058e4732;1;9
11221;f769696ac1f29b476d6a8cc424d2d680db5f0084;f52e4af90e6daf3c05971be21b334670;1;6
20001;18cf56c78a9a44160ea75c4cfbd32db472a58dca;758e549cf67fd21aeb116859fbfb8a04;0;0
20002;1a7835cedecab8c1e25789d73a696925184d54f2;8d484f442a9d7763e99df9194c3574af;0;0
20003;09f7de93d4ccd1d4ddd2090e2c4b2a4e3e66446c;810cca6aeb285bc67f7dc215a7bed5cc;0;0
20004;e31fec5d966c575bf90b3aad9e527b2af0bab83c;df397cf92d8c06cc816676a1bbaacb46;0;0
20005;e19a1495c647772026de96661b4010278e3b7bdc;18d167d54f81d08824a4512322a4f706;0;0
20006;5f36bc56d6d4484d4557092f4befe8f280ee0c1b;ceec4dbd300086c8f052bdc51d287ca5;0;0
20007;5f36bc56d6d4484d4557092f4befe8f280ee0c1b;ceec4dbd300086c8f052bdc51d287ca5;0;0
20008;e87b592bc29fc07144160b561156878d3208a1d4;7e11417c7de26692b67f457d265e9c72;0;0
20009;3106d014ee2a43ba37fd1486fe8b22f7d893f438;d8e8a6fc9828bb242977daf5c7653c20;0;0
20011;0be4f96ecd69d94568bd42692c1e4b02f8bb09ff;738e9ebdbaa583a70735cf26b7c234d1;0;0
20012;0be4f96ecd69d94568bd42692c1e4b02f8bb09ff;738e9ebdbaa583a70735cf26b7c234d1;0;0
20013;01f6d53c775dc2a2f14dc9848c41c02feb4d6684;9a31fc0ec0de56febb35b844c5b708a5;0;0
20014;e8e0662b230e684248ff9cd98e09f935d81c8e29;ec49ec4785eb3e962b2cc9857655f99a;0;0
20015;e00fd6bc1b92d4d26bd3a5e2d3ef42af22a344d8;ec6a9bf3234a71cc3591d0213d261dca;0;0
20016;ea3a011537e697fa13a29d9adf7ada65d0663cbb;f63520ffc5afa502c2b51b6bee9d5af3;0;0
20017;bc6ae43e54da7ff8176f32303fbad09aac72e698;e722886734cb65f7eb55697403f1c214;0;0
20018;55283ad59439134673fc32fc097bdd9ae920fbc6;b3fdf6e7b0aecd48ca7e4921773fb606;0;0
20019;754b83f61ec5f74e64e622ac3e64ebf5211813b7;d2d0e0a5b7e62e1202f456b25ac6df3e;0;0
20021;531fd744d2127e05353f816ba720cff5c81094a4;9775bcac80cb68c011e09eab71663678;0;0
20022;c45c8cac1f108ab05848d553cb5bf9debe29a867;12a337a7c6197930189924d8407bfe81;0;0
20025;184033ad1a5deedde1c272be5607c9db0438f959;49ceec87f1c6705364082612b8e0ce87;0;0
20026;390eb859fcf5319b461800c902fba2ff1c152c32;0f44c943aca7c06ff6a3d2ee70cf3def;0;0
20027;d704f984ee6356b3451b749dafbbb93aee90e4f4;ab7e08a45d9f88eaa8c26ac5f0b89c1e;0;0
20029;cb763585d3db15e3bd0ade7d9c12ef2ae37688e9;6100ad0e5e9469cf045125a2f9e2825a;0;0
20031;5ad80ac8507773e68f3addcd0541917d4e5cabf2;b7cbf4c9424e44c390ea0ae30d561670;0;0
20032;621b425db7de7d24c742d8704953286547920e59;9fa81dea3c588ecc8e7c6062b4ea7236;0;0
20036;1bf3475345e6003c06c9330575f45e2ce4ca9860;0bde9fcb0d32e40f0caadf18de397ada;0;0
20039;2d64496d6cd3a20a8449b3d8405584f8203a096e;f370fcdf9dc7a972ecf5a51a4bde389d;0;0
20040;741a46b8d0a9df810310a4b2f9f8e94f3825030a;0dffed2cdfbeff0baaceaab1df9e93cc;0;0
20041;e817d02a5a0262a0bbf5854024ebf115136da538;2f0e6cd1292b42260ec893c74e33bafe;0;0
20042;a32a7b2269ccf409bf7140bb08c1dfb036cdfb21;b99738520f1f9fb41a344e33ada225c5;0;0
20047;c98529e12799212a5b8eb55077b6b0a2671c30ea;ecf11c5b5508ef0155b0baa68605dde0;0;0
20048;f14f820cf7345d013d0c6a781088bb16d09df582;28de51839323c419cb2523398a4421de;0;0
20049;d6eb71f25c22eab83f04e8194742bef029540751;278341d1d8a03db4c7261fa7e76f5e3a;0;0
20050;370807d687e442732935379b81db3a15a98bd537;672e127869e3a6dad307d36b68e8fb66;0;0
20051;27c54f9ce5570c1c2b141c5b174ead247d06524b;59d886ff306b8a5890d47b1bae50cd3c;0;0
20052;dd3eae4f8866b8f353b0c2756e53a57b6cd5d1fc;ba32d13beb978662bc62e7ebd2d40970;0;0
20054;7adc58cfb38531c6bec23e96480e52a172d758c0;5015d286a7979ab50111282a6ea15bbb;0;0
20055;d735ece4bd9a620036699405c40ab5314e954d1b;906ca162cbf371b33d326d2715442c39;0;0
20057;7699bdae621e42cf3aa40155cefad1e3bb0a5915;4dae84ca32be8b2dbd92d945718a36f8;0;0
20058;85103cc74e8adf624b7036e6792199b8212429ed;e455121c960a0b88945c8b0e48c74ffa;0;0
20062;f1562ff8db05218f45ddea3dc02a111492a831aa;a34b88b8ab2ee80859d039177295dd0d;0;0
20063;6f214e89c2f8e50cc36a18521018542d68507f94;b1ab6cdaed6848c11377605e67dd4917;0;0
20064;3a97dc160d4f51f26140940bc03aabfd695cc62c;b0d4a45fe9dfd470de11913cd3ba0f8e;0;0
20065;baeed5be47d55b3927e04f66c5d339dc22a3e124;7515d81ff4a752a21cf0d4025c430503;0;0
20066;4681de5ae0a40fc9301887b0b0ab22eab901d253;ce022268994908e714b512506647433c;0;0
20067;aca182a95b605a81a6b66c19b018e764dd596ec9;8c44927e9e5422f3a16d7b18180eaee4;0;0
20068;244e4c3fcc4498e189a9b2ee748e5d50fc1b80cd;418d1a6f8bab25f4fda1362895e00e5f;0;0
20069;cbe60f41aeed31949d2865b5346a0fb96b98e6c4;c819415ede3e2ce8ecc2c886b16bbe5f;0;0
20070;eade40386285fb4577297ed6743c922fd8e20476;775a6020aa974f26da504a6e3df07413;0;0
20071;f6cfe32ef504b9607ecbe1599eb1af44d69edea0;203d4d7fec2b1c5ba05b91f8fbc78623;0;0
20072;9303f078b93a177f98682588d303afb0cfc95129;8d7a1204cc0086fde7c3c3a08d1840c9;0;0
20073;059588e25838aaef324f3bee8096d9fc15d6dce5;105119f6c05cadba7de56318572c05b2;0;0
20074;a8c327666e414760fb9cf44412da091b6d65dbd1;1749c0e915cd507671216ff558ae5cf5;0;0
20077;a38bceea38447dbf8d3d548dec9fdea9a47e3d6b;9265e11ef194ab5510e1091e516fbf24;0;0
20078;ba7b7e5b0b6d3c3d42edfd2c4da315804bf45cff;3a5e03d421fe8b7159278b04507017ce;0;0
20080;81e2d38e2356e807ad80cdf150ed5acfff839c8b;1066fa24fe2684b2ce81b5fb54005156;0;0
20081;8f30065667b41eceedb90f7bc00ff2bea76349a4;5367b29d2be4e40632859bbb4bfb7d57;0;0
20082;dea662eba31f61da4600b2e7ab5221138a99e190;007c94d504df21161c97aca5042c0020;0;0
20083;a22ca3aeb390965f93eae73e36a88bcfbfafaeb7;52c7f4a99d160443dc976c1ba274e84a;0;0
20084;6f0ef21df51b005ae2999c61b08e8211ea0a0279;94c2096170a4a1482b896c2472654c05;0;0
20085;71a70574551a6ca72490d217077e04731746abe9;e16ceb1197549aa19630ad0982d04e89;0;0
20086;9f29b219efedea3270a934ff1a2284b3540b4e57;b0d8cbc2ba20e9ca537d603f39523b42;0;0
20087;aaa2470e8d17e2620679d4bd97ab966cc1ce3262;7b6644aaa8fd80e78762e3519a46dfbf;0;0
20088;2db912603f16d54605d9b500048e75752ee953e8;c3ebea4cd43eb8be06622eb142d6b99e;0;0
20089;d24b055eebdc3cf37726acab5e9bdf70f2dcee72;cac6ab02b59573acd5bda92b36ec8275;0;0
20090;0fc26e14246f4ed0c50209f8ca61a2ef1e91b1d9;8923259837de6282b725cd687e7b0cdf;0;0
20091;a5ce2bf9303979cd1a57064ece8aff1b34e4f47f;d2d24c073f217ff25421110b2be0dc2e;0;0
20092;7b91987cd84600cff81aaf8ca7413e8db81f1e6b;a461aa3d6a41769f5529ef46d8741171;0;0
20093;abac9969c07db22a32a4dcc5f36f72a763d7b5f7;db01923d955750696fa012c5a728e2a9;0;0
20094;7400624feb2a89fba8e00b96d9a8583984a9ceac;6ba5fec9604874fade863b90aa416588;0;0
20095;8f7c3466c5ae83cc9c1a1e24da0bc9290ff92ba2;b6bf839e00f67b800ed632e171863858;0;0
20096;cf6ab578de0643b70b3a710e1d8588f870882831;203ae674d7e4ea187f0562ae05112d2b;0;0
20097;803f8e3a36808ad2cd8f91fe505d38a9161db939;48c8e6fcbd5e3f9a7918607d11978142;0;0
20098;3bd652a79e2fe2d3020ca368bde875e4f61b6e25;a69248cef4fd279e6e004412a06b26eb;0;0
20099;6b13b0c96bb45e9c2fc8d69e74426857f36baa83;459ebabf161056c763376f9fb1c4b6d1;0;0
20100;904f9f9c85307c3912cb1e77446e3c87f7b3d079;cdc671c4c12b1e5b9e922451ee9377c4;0;0
20101;a47bab521f304b5edf20b90fdf5f032d54d957ee;2e3fe94cd9fb4df17d718b93c8f5d2f9;0;0
20102;95e7af6144f2c8212bd87a0707a41722c97760c6;6b85e218b1e2b723a189598051917654;0;0
20105;1096b032c8e1b29c3dcb2468c2b95e189ba75df4;423783c8cead6e4d4c19cffdfc2c2c98;0;0
20106;f504c5a74032a4f5db2c984174c38ed9491d0ab0;e3be851dd3144051299ab8d8d3c0914a;0;0
20107;361d22e97efcb9fd5a506212db450f3a325583ec;2773d792673c7b9ac05552c8b4a26574;0;0
20108;e52da3da1ea05b45fc52a3a1f9a6f1769beeb945;f628086e0e5e7d6e61b551c28d730473;0;0
20109;f3b45b04bb68ed881b11750f9da12cd4611177f7;be9c57e610ee5fbad890cfacf71a5c6b;0;0
20110;8d6630c1cd4c8cddb2f1be7a5c927290d39d1e31;4a2dcf3c81ebba0f6050073a481b0176;0;0
20111;02749378ab4c0f039d3c36800adcb07bc8344931;e5251fe2bb838a64d24892fa03e1bcc2;0;0
20112;26597aa0bb108de555d15888be49893b9230c1ea;10f465ba9889761b2a84f974622aa1f3;0;0
20114;647ec4aceeee6b62697680c62e0cf105858287e2;cf407c3dcea767f67eb6bea7440e53c2;0;0
20115;8e232d39e7c319ef299364c04b89bd4af1baca0a;4cd12b9bec0ae19b95584650bbaf534a;0;0
20116;2e44e4c1c3f1ecb37ff0ca338162095b41f2a33b;0600f27b97a57918eeddcc1f9ea99cb0;0;0
20117;846eb5fb20209cd2fb2572fcf5ac544fe6114409;420497eebba65087cfb8dd3bc171f2f4;0;0
20118;af70462e6c36fdfe16f55bfcffdfb64766f42780;126a4bc5fc626f3d39d35a043a05f8fc;0;0
20119;8db15830ccb024382106344b81257aedbbf32ab5;746e366e3c8fb9489bffc76df899bf65;0;0
20120;775641cc74b5b13c97127ab98275bb284d553eb0;65290b15df97e161aa568cdf3d339869;0;0
20121;967a361c9bbefbb39a1a109f472b5e509370982a;1acb2add40bd61a1d104d19e0da5298b;0;0
20122;41b47efa1e05dc9f5bed35d82caa4e12223b3ac3;4aab222bcf584ebc6dfd543e065b1280;0;0
20123;257cdecd36a12af6fe120c3c8eba8a09cabaa4d2;8a980728e06adcb2cc6fab92843dbc5b;0;0
20125;c9418ebec4b834a34d99515b676acb901ae55aaa;f8ee316a74144a5c79a3d73f5193da81;0;0
20126;86696c556b44f60494e9890bb2cadb6e8b0cbf8b;40f5ccc03db9bc2964294d00a250c3ad;0;0
20127;5936b74a8e007054e240b7e88d1a111970ceace1;0b74cb7720ce874745493b3e3a03534e;0;0
20128;51aaab1515a18e644d2a48bfe2d62a9d0de208c3;cb3a95e260d178355ab163cfba82cfd9;0;0
20129;d436db3fd04efd28a542618df7ddf17c375ce951;cd505e02e6fd23d050d2d14e23fd41ad;0;0
20130;6f87d5e1411de81654b03e5b28e5f1d8406e4916;45884598f5fdcc3c3bb18b25a73a280a;0;0
20131;4e4c4a1ea33e92c5c3ee0be2516f9b5baba59caa;39ef737cf434b2484d87fe8e03f2035f;0;0
20132;2030e36205021bbe43a4ddc8c5eebd4c6914b3a1;50facc5e14c46a987e2ccad1374e98b1;0;0
20133;cb9b15e9aaa98120a0df0f547937c070e7141237;e0cc3a3d9d6ce729cf3c1a3e01d9f27c;0;0
20134;f14ac683938fb0ef09812f18b35bec83c0a6d13d;1845f57318dfd03f0a30ad95aaa59335;0;0
20135;81d0d31cf57444b861f4ea948950d15d0209b204;b0c4c3b4e05487d146560af737e1183d;0;0
20139;dd4f9764bef07a033fa33fe87bb0e2f55d12ff1c;c2fe14aef885c07fdd33b010627a860e;0;0
20141;37307f63f813bf3fcfd0bedb593344813b4e0656;157a7b8b36f80b9dce8c5bf82df85926;0;0
20142;0544d92c6414e453afab71ff5023d8c672982434;69aabea33335a4798b92e00ba45b819a;0;0
20143;195dacbca1776837da2641343b43fdcc773754b2;fbc79aa7a34c46a074c8a6b3ed1d2ff0;0;0
20144;0d6927363d104c1e74136bf8b0fcbf1c8474f1fa;3e9dc32737b56891d60e1801b5fef485;0;0
20145;71b73b451c707296eb9122c7877356becc7ee25a;80eeb3333281449a0fc562efaa0964ca;0;0
20146;379787cc09f7ed38cf58cb265fd9b6353613595c;477726bc5c665cdd04c75d48f2c34f7f;0;0
20148;49d7fd76bf61a024463e4bbe7b4a64f162d019dd;21a6ecc0b9b8697bde685753bf221014;0;0
20149;d0a949ef3abff813e3f55c61cc0bc6564eca4365;604b355eccabc4a9afce99a6aa853abb;0;0
20150;adb05018ea5289aa36a214dba88b297f7ef38415;5f2314159bb4b28f4f43fa32d03ad3ce;0;0
20151;b55f2ba7f27c2f7fce928e8276ccc52fc00cc38f;7c0b11a3ae937fe05fe6c32c46774bfa;0;0
20152;4ca19425742038e6cfb2b95d899bb711de3b35fc;b54bcfd861229cd92bdf73b186396ad6;0;0
20154;d4f9ca60d6d4d909b0075df7fb67066d8c08bb5a;647d9f7e301fa795473780fc8ed9049a;0;0
20155;b7b60da1e4fca38d47d8cfa477d59790baf5da60;a7bd850df339e5366d713936a95fafab;0;0
20156;18017f6fdf105ec0aba43c744bcd70a06673469a;ea7dbf78f8572ef2fb88a2f34a91a1a4;0;0
20157;476a58f6196ed8c564d3d7746dc8f700e709df3b;67f72d8daff529979cd26da5e9b55a04;0;0
20158;b6d8634899e21ef785b8ae5273e6d19e1aba620c;13d256133e86aa782371b24ef09cd908;0;0
20159;a2d0fa3a139924add2de477249703955c1c06d2a;4ba069ae4978d7418bb8a15263cc9f16;0;0
20161;e9b607bc76c58ad9ccc4ed1c87d4c1f4d924bc95;2888d5c589d6594f306629f19229e17e;0;0
20162;e3ab2033d4530e4d2ddb2bbab2c57bf1646e5f21;23fb684b372f55b3ea534f6554950174;0;0
20163;4b67d17c2ea6402f79589839ed6fe797ac8e4c76;1b24cb72b7df7c5a02aff3b8ade3928c;0;0
20165;50ffa43def8a7f789966c3f4a8ecdc14bdc54ab1;84cbdaef003e292ad8f3d766249f8f9e;0;0
20166;7696d5a81ce3e0c3b94633a58df42a45a024b783;0eecdd80e6f9b01cd3f6bd64f42369bd;0;0
20167;b9f6d8d662ff8a33d87294e0b7e15c7479d81de0;adfbcf137b9010d80661ba6e69ba8afb;0;0
20168;ea24558822c7a5311d74d293978515fc7cd090c0;ea2350e804e6b0dc914ee2bfa1df7ba3;0;0
20169;e536ec8d1a49df53e60f1f73a63de6daaddc04c8;76d189fc7f45f4b1c1a291f31f2b993c;0;0
20170;8ae3cef4c6509bb35a222e7e39938d51bc2b7890;28e29aae508927fa89263195a7e9e3b6;0;0
20172;c0920d2fcd219ab6bb054e8925ceea5c5223ea9d;51d81f0624bab87b5936d7a6b480d02f;0;0
20173;e42fa218982b1384647483ccc42770ef7e0fceea;5b5bf0d2be0118ceb2735976f55ba62d;0;0
20174;c69648f67b0f9e84402271ed70db110609475adc;963e10a2f2e55080b792613a9d85d372;0;0
20175;db077b63660aa46d13e8d212681c90b591a2bbaf;e430aa09fa3f2d7656f0ee81321c5187;0;0
20176;0ba52c0734d195ea7a2205e94ce51b1bd631fddf;86cc01389c82b93699dd3ee1a926a654;0;0
20177;df5581827c4970930c7f1ece8b5137023723c40f;3d66dea21e64df868a6f0704eb0a329d;0;0
20180;e0621f856bce16e790881815eaadbbd67174c5a2;7174adc4c63fa2d8fb739f5ae1e9e1b2;0;0
20181;fc20bf6c80bd075b462592d11d9dbeb1a9e28fa1;a6e784e845b759b246dfb5330908ef79;0;0
20182;0edd3c81d220c82f1adcf725df21c9f12743b2ad;be33cfef2b8b96e029ade76d5b3b920e;0;0
20183;76bdb0665ef240338c32ff995d21cdea827e6f37;4130ad0a11a139f0139d85f3e717187f;0;0
20185;213776303a47e9827cf0519e482962ae59a85a6e;9e893bfde419794e59dea20e3c6b3907;0;0
20187;ec46d111f2017ae69e9c0847519c996dca5e1a78;8891eb267756d0944262ea090edb148c;0;0
20188;dbc66b00fadb65c9094741593582450b8518b09a;a17198bc99c50deeed0b56c556903f14;0;0
20189;2e09b7598ee26492d4daa5647ca51d68cb4160ba;997b1b2aabb711e0278fa723fec37b4e;0;0
20190;1abaa1fe7acf4eb8653093c65802d12868d05f8b;ce2fd9f7b3b22cba2ddc45f2cfe017ee;0;0
20191;3403dff704d174246e827685bbb648654dcdbfcc;6c97267715f837f478c344ab6f742bed;0;0
20192;9683450419e117705b276911658e03b7442f6571;75cecd51e0e60bdb20c84e76fb2c817e;0;0
20196;c0a620147d53f0b66f12d4c397a4df85ab8312a7;3fed81a8c182ebc3751b5de6c641513a;0;0
20197;9c36095b62b328dc83c35e957a11a9e44af77f6c;84c3fad823659f02f8fcefc87c719d86;0;0
20198;a2fffd5d56d13414ca829717fdbab1406a37e099;b810fa9e380658491cedabe642e5048d;0;0
20202;8d1b525728668555bf1494cd40c27dc8065f9af3;75abe984688fef846ab7af0f36dd6e73;0;0
20204;c46c866ba26062073dad5b14b6eeb1829a8ed54f;82e2c7bd68349b4f0be3125215623c65;0;0
